game_id,season,week,game_date,posteam,defteam,home_team,away_team,fixed_drive,drive_epa,drive_success_rate,drive_posteam_score_start,drive_posteam_score_end,drive_start_yard_line,fixed_drive_result,drive_points
2024_01_DAL_CLE,2024,1,2024-09-08,CLE,DAL,CLE,DAL,27.0,5.396428,0.4444444444444444,10.0,17.0,CLE 36,Touchdown,7.0
2023_18_SEA_ARI,2023,18,2024-01-07,SEA,ARI,ARI,SEA,9.0,-1.6712296,0.1666666666666666,13.0,13.0,SEA 25,Punt,0.0
2024_02_LA_ARI,2024,2,2024-09-15,LA,ARI,ARI,LA,5.0,-0.8721287,0.6,0.0,0.0,LA 30,Punt,0.0
2024_04_CLE_LV,2024,4,2024-09-29,LV,CLE,LV,CLE,13.0,-8.364066,0.25,20.0,20.0,LV 24,Opp touchdown,0.0
2024_02_NYG_WAS,2024,2,2024-09-15,NYG,WAS,WAS,NYG,12.0,5.1917205,0.4444444444444444,12.0,18.0,NYG 30,Touchdown,6.0
2024_07_HOU_GB,2024,7,2024-10-20,GB,HOU,GB,HOU,17.0,-1.0514671,0.5,21.0,21.0,GB 4,Punt,0.0
2023_18_PIT_BAL,2023,18,2024-01-06,PIT,BAL,BAL,PIT,11.0,-0.9470606,0.4444444444444444,7.0,7.0,PIT 40,Turnover,0.0
2024_09_NO_CAR,2024,9,2024-11-03,CAR,NO,CAR,NO,14.0,-2.8104496,0.2,17.0,17.0,CAR 25,Punt,0.0
2024_02_NYJ_TEN,2024,2,2024-09-15,TEN,NYJ,TEN,NYJ,3.0,5.1338835,0.6923076923076923,0.0,7.0,TEN 32,Touchdown,7.0
2023_17_DET_DAL,2023,17,2023-12-30,DAL,DET,DAL,DET,12.0,-0.057493623,0.0,7.0,7.0,DAL 9,End of half,0.0
2024_12_ARI_SEA,2024,12,2024-11-24,SEA,ARI,SEA,ARI,18.0,1.6416258,0.4,13.0,16.0,SEA 19,Field goal,3.0
2024_09_LA_SEA,2024,9,2024-11-03,LA,SEA,SEA,LA,29.0,6.4608727,0.75,20.0,26.0,LA 17,Touchdown,6.0
2024_07_DEN_NO,2024,7,2024-10-17,NO,DEN,NO,DEN,8.0,1.53774,0.5,0.0,3.0,NO 21,Field goal,3.0
2024_08_BUF_SEA,2024,8,2024-10-27,BUF,SEA,SEA,BUF,12.0,4.267139,0.625,17.0,24.0,BUF 49,Touchdown,7.0
2024_13_HOU_JAX,2024,13,2024-12-01,JAX,HOU,JAX,HOU,14.0,-3.8856463,0.2,6.0,6.0,JAX 30,Punt,0.0
2023_18_CHI_GB,2023,18,2024-01-07,CHI,GB,GB,CHI,12.0,-0.9923302,0.4166666666666667,9.0,9.0,CHI 32,Punt,0.0
2024_10_NYG_CAR,2024,10,2024-11-10,NYG,CAR,CAR,NYG,17.0,7.4186563,0.6,7.0,14.0,NYG 4,Touchdown,7.0
2024_03_JAX_BUF,2024,3,2024-09-23,BUF,JAX,BUF,JAX,7.0,4.1844473,0.5,20.0,27.0,JAX 41,Touchdown,7.0
2024_10_MIN_JAX,2024,10,2024-11-10,MIN,JAX,JAX,MIN,18.0,-3.1167696,0.5,12.0,12.0,JAX 47,Punt,0.0
2024_05_BUF_HOU,2024,5,2024-10-06,BUF,HOU,HOU,BUF,20.0,-0.5657646,0.3333333333333333,17.0,17.0,BUF 20,Punt,0.0
2024_07_LV_LA,2024,7,2024-10-20,LV,LA,LA,LV,22.0,1.4274944,0.5625,12.0,15.0,LV 25,Field goal,3.0
2024_04_LA_CHI,2024,4,2024-09-29,LA,CHI,CHI,LA,6.0,-5.168023,0.0,6.0,6.0,LA 20,Turnover,0.0
2023_18_DEN_LV,2023,18,2024-01-07,DEN,LV,LV,DEN,17.0,5.890426,0.5,7.0,14.0,DEN 25,Touchdown,7.0
2024_07_LAC_ARI,2024,7,2024-10-21,LAC,ARI,ARI,LAC,5.0,3.196702,0.4,0.0,3.0,LAC 10,Field goal,3.0
2024_07_KC_SF,2024,7,2024-10-20,SF,KC,SF,KC,3.0,-5.2221546,0.0,0.0,0.0,KC 45,Turnover,0.0
2024_07_TEN_BUF,2024,7,2024-10-20,TEN,BUF,BUF,TEN,2.0,-1.1909955,0.6,0.0,0.0,TEN 8,Punt,0.0
2024_08_ARI_MIA,2024,8,2024-10-27,MIA,ARI,MIA,ARI,7.0,2.9485543,0.6153846153846154,10.0,13.0,MIA 5,Field goal,3.0
2024_04_KC_LAC,2024,4,2024-09-29,LAC,KC,LAC,KC,6.0,-3.035411,0.2857142857142857,10.0,10.0,LAC 19,Punt,0.0
2024_13_LAC_ATL,2024,13,2024-12-01,ATL,LAC,ATL,LAC,14.0,-8.855147,0.3333333333333333,10.0,10.0,ATL 31,Opp touchdown,0.0
2024_04_NO_ATL,2024,4,2024-09-29,NO,ATL,ATL,NO,9.0,-0.23290178,0.4444444444444444,14.0,14.0,NO 12,Punt,0.0
2024_09_NE_TEN,2024,9,2024-11-03,NE,TEN,TEN,NE,18.0,-1.2688214,0.5,10.0,10.0,NE 30,Punt,0.0
2024_12_TEN_HOU,2024,12,2024-11-24,HOU,TEN,HOU,TEN,7.0,5.5993886,0.5833333333333334,7.0,14.0,HOU 22,Touchdown,7.0
2024_11_MIN_TEN,2024,11,2024-11-17,TEN,MIN,TEN,MIN,14.0,7.0236645,0.5,3.0,10.0,TEN 2,Touchdown,7.0
2024_06_IND_TEN,2024,6,2024-10-13,TEN,IND,TEN,IND,8.0,-1.7735176,0.125,10.0,10.0,TEN 20,Punt,0.0
2024_12_PIT_CLE,2024,12,2024-11-21,PIT,CLE,CLE,PIT,5.0,3.0657797,0.3333333333333333,0.0,3.0,PIT 11,Field goal,3.0
2024_07_MIA_IND,2024,7,2024-10-20,MIA,IND,IND,MIA,10.0,1.9075536,0.5555555555555556,7.0,10.0,MIA 20,Field goal,3.0
2024_11_SEA_SF,2024,11,2024-11-17,SEA,SF,SF,SEA,16.0,6.39698,0.5833333333333334,13.0,20.0,SEA 20,Touchdown,7.0
2024_12_SF_GB,2024,12,2024-11-24,SF,GB,GB,SF,21.0,-3.9015555,0.2,10.0,10.0,SF 30,Turnover on downs,0.0
2024_10_PHI_DAL,2024,10,2024-11-10,PHI,DAL,DAL,PHI,15.0,-1.5473304,0.4,14.0,14.0,PHI 37,Punt,0.0
2023_17_TEN_HOU,2023,17,2023-12-31,TEN,HOU,HOU,TEN,10.0,2.1989467,0.6666666666666666,0.0,3.0,TEN 22,Field goal,3.0
2024_11_BAL_PIT,2024,11,2024-11-17,PIT,BAL,PIT,BAL,6.0,-4.9686103,0.25,3.0,3.0,PIT 37,Turnover on downs,0.0
2023_17_LAC_DEN,2023,17,2023-12-31,LAC,DEN,DEN,LAC,18.0,-2.7846098,0.3076923076923077,6.0,6.0,LAC 25,Missed field goal,0.0
2024_13_LA_NO,2024,13,2024-12-01,NO,LA,NO,LA,7.0,2.452477,0.6363636363636364,3.0,6.0,NO 13,Field goal,3.0
2024_11_KC_BUF,2024,11,2024-11-17,KC,BUF,BUF,KC,12.0,-2.359671,0.2,14.0,14.0,KC 20,Punt,0.0
2024_09_WAS_NYG,2024,9,2024-11-03,WAS,NYG,NYG,WAS,6.0,6.0691156,0.6923076923076923,7.0,14.0,WAS 30,Touchdown,7.0
2024_07_LAC_ARI,2024,7,2024-10-21,ARI,LAC,ARI,LAC,11.0,-2.5126855,0.3,7.0,7.0,ARI 7,Turnover on downs,0.0
2024_07_NYJ_PIT,2024,7,2024-10-20,PIT,NYJ,PIT,NYJ,22.0,5.9435635,0.5,30.0,37.0,PIT 25,Touchdown,7.0
2024_02_SEA_NE,2024,2,2024-09-15,NE,SEA,NE,SEA,14.0,-2.8949718,0.25,13.0,13.0,NE 39,Punt,0.0
2024_07_KC_SF,2024,7,2024-10-20,KC,SF,SF,KC,20.0,6.397073,0.6153846153846154,21.0,28.0,KC 20,Touchdown,7.0
2024_10_MIN_JAX,2024,10,2024-11-10,JAX,MIN,JAX,MIN,9.0,-0.50003004,0.3333333333333333,7.0,7.0,JAX 31,End of half,0.0
2024_10_PHI_DAL,2024,10,2024-11-10,DAL,PHI,DAL,PHI,26.0,-1.8265024,0.5714285714285714,6.0,6.0,DAL 21,Punt,0.0
2024_13_PHI_BAL,2024,13,2024-12-01,PHI,BAL,BAL,PHI,13.0,-0.012892797,0.0,14.0,14.0,PHI 30,End of half,0.0
2024_13_PHI_BAL,2024,13,2024-12-01,PHI,BAL,BAL,PHI,9.0,4.4534135,0.8571428571428571,0.0,7.0,BAL 49,Touchdown,7.0
2024_13_SF_BUF,2024,13,2024-12-01,BUF,SF,BUF,SF,5.0,5.444282,1.0,7.0,14.0,BUF 35,Touchdown,7.0
2024_03_CAR_LV,2024,3,2024-09-22,CAR,LV,LV,CAR,3.0,-1.0791835,0.375,7.0,7.0,CAR 21,Punt,0.0
2024_12_NE_MIA,2024,12,2024-11-24,MIA,NE,MIA,NE,16.0,2.5629585,0.6666666666666666,24.0,31.0,NE 25,Touchdown,7.0
2024_13_HOU_JAX,2024,13,2024-12-01,JAX,HOU,JAX,HOU,5.0,-1.8774967,0.0,0.0,0.0,JAX 21,Punt,0.0
2024_10_PIT_WAS,2024,10,2024-11-10,WAS,PIT,WAS,PIT,25.0,-2.5535378,0.2857142857142857,27.0,27.0,WAS 35,Turnover on downs,0.0
2024_10_NE_CHI,2024,10,2024-11-10,CHI,NE,CHI,NE,12.0,-1.4946276,0.5,3.0,3.0,CHI 30,Punt,0.0
2024_02_NYG_WAS,2024,2,2024-09-15,WAS,NYG,WAS,NYG,3.0,1.8265349,0.4166666666666667,3.0,6.0,WAS 30,Field goal,3.0
2024_04_DEN_NYJ,2024,4,2024-09-29,DEN,NYJ,NYJ,DEN,4.0,-3.3667388,0.0,0.0,0.0,DEN 48,Punt,0.0
2024_05_BUF_HOU,2024,5,2024-10-06,BUF,HOU,HOU,BUF,3.0,0.31549793,0.3333333333333333,0.0,3.0,HOU 49,Field goal,3.0
2024_02_PIT_DEN,2024,2,2024-09-15,PIT,DEN,DEN,PIT,2.0,-1.2707074,0.25,0.0,0.0,PIT 24,Punt,0.0
2024_05_ARI_SF,2024,5,2024-10-06,SF,ARI,SF,ARI,1.0,-2.4276142,0.2,0.0,0.0,SF 30,Punt,0.0
2024_05_BAL_CIN,2024,5,2024-10-06,CIN,BAL,CIN,BAL,4.0,6.5682626,0.6666666666666666,0.0,7.0,CIN 14,Touchdown,7.0
2024_12_ARI_SEA,2024,12,2024-11-24,ARI,SEA,SEA,ARI,3.0,-0.5693074,0.1428571428571428,0.0,0.0,ARI 9,Punt,0.0
2024_11_CIN_LAC,2024,11,2024-11-17,CIN,LAC,LAC,CIN,18.0,5.812629,0.625,20.0,27.0,CIN 29,Touchdown,7.0
2024_09_MIA_BUF,2024,9,2024-11-03,MIA,BUF,BUF,MIA,13.0,6.1568637,0.6153846153846154,13.0,20.0,MIA 30,Touchdown,7.0
2024_15_ATL_LV,2024,15,2024-12-16,ATL,LV,LV,ATL,14.0,-0.21508366,0.2857142857142857,12.0,12.0,ATL 8,Punt,0.0
2024_14_NYJ_MIA,2024,14,2024-12-08,MIA,NYJ,MIA,NYJ,1.0,4.593476,0.7272727272727273,0.0,6.0,MIA 30,Touchdown,6.0
2024_02_ATL_PHI,2024,2,2024-09-16,ATL,PHI,PHI,ATL,12.0,5.163003,0.4444444444444444,9.0,15.0,ATL 30,Touchdown,6.0
2024_03_DET_ARI,2024,3,2024-09-22,ARI,DET,ARI,DET,21.0,2.967571,0.6666666666666666,10.0,13.0,ARI 7,Field goal,3.0
2023_17_LA_NYG,2023,17,2023-12-31,NYG,LA,NYG,LA,15.0,-1.8646373,0.4285714285714285,10.0,10.0,NYG 25,Punt,0.0
2024_05_NO_KC,2024,5,2024-10-07,NO,KC,KC,NO,11.0,-0.008730562,0.0,7.0,7.0,unknown,End of half,0.0
2024_01_NYJ_SF,2024,1,2024-09-09,SF,NYJ,SF,NYJ,8.0,5.3416095,0.7692307692307693,6.0,13.0,SF 33,Touchdown,7.0
2024_12_MIN_CHI,2024,12,2024-11-24,CHI,MIN,CHI,MIN,1.0,-2.3939753,0.3333333333333333,0.0,0.0,CHI 30,Punt,0.0
2024_15_CHI_MIN,2024,15,2024-12-16,CHI,MIN,MIN,CHI,15.0,1.8714926,0.5714285714285714,3.0,6.0,CHI 30,Field goal,3.0
2024_13_SEA_NYJ,2024,13,2024-12-01,SEA,NYJ,NYJ,SEA,3.0,-2.7057924,0.0,0.0,0.0,SEA 39,Punt,0.0
2024_15_GB_SEA,2024,15,2024-12-15,GB,SEA,SEA,GB,9.0,-2.863115,0.25,20.0,20.0,GB 7,Punt,0.0
2024_12_DAL_WAS,2024,12,2024-11-24,DAL,WAS,WAS,DAL,16.0,6.21354,0.6363636363636364,3.0,10.0,DAL 20,Touchdown,7.0
2024_06_DET_DAL,2024,6,2024-10-13,DET,DAL,DAL,DET,21.0,-2.9727051,0.4285714285714285,47.0,47.0,DET 20,Turnover on downs,0.0
2024_07_DEN_NO,2024,7,2024-10-17,NO,DEN,NO,DEN,11.0,-3.4170947,0.2,3.0,3.0,NO 30,Punt,0.0
2024_02_CLE_JAX,2024,2,2024-09-15,CLE,JAX,JAX,CLE,4.0,2.3401902,0.5,7.0,10.0,CLE 24,Field goal,3.0
2024_09_LV_CIN,2024,9,2024-11-03,CIN,LV,CIN,LV,15.0,-2.678801,0.4285714285714285,31.0,31.0,CIN 29,Punt,0.0
2024_08_NYJ_NE,2024,8,2024-10-27,NE,NYJ,NE,NYJ,17.0,1.0571833,0.4285714285714285,14.0,17.0,NE 34,Field goal,3.0
2024_05_CAR_CHI,2024,5,2024-10-06,CHI,CAR,CHI,CAR,24.0,0.0,0.0,36.0,36.0,CHI 10,End of half,0.0
2024_13_TB_CAR,2024,13,2024-12-01,TB,CAR,CAR,TB,17.0,-0.93495595,0.5,10.0,10.0,TB 21,Punt,0.0
2024_10_NE_CHI,2024,10,2024-11-10,CHI,NE,CHI,NE,10.0,-1.6528527,0.2857142857142857,3.0,3.0,CHI 30,Punt,0.0
2024_02_BUF_MIA,2024,2,2024-09-12,BUF,MIA,MIA,BUF,13.0,-0.8761251,0.4285714285714285,24.0,24.0,BUF 33,Punt,0.0
2024_02_LAC_CAR,2024,2,2024-09-15,CAR,LAC,CAR,LAC,2.0,-2.2681234,0.2,0.0,0.0,CAR 30,Punt,0.0
2024_08_NYG_PIT,2024,8,2024-10-28,PIT,NYG,PIT,NYG,16.0,1.7425162,0.75,23.0,26.0,PIT 30,Field goal,3.0
2024_14_GB_DET,2024,14,2024-12-05,DET,GB,DET,GB,14.0,5.3319416,0.5333333333333333,17.0,24.0,DET 30,Touchdown,7.0
2024_04_KC_LAC,2024,4,2024-09-29,LAC,KC,LAC,KC,16.0,-1.7189722,0.375,10.0,10.0,LAC 30,Turnover on downs,0.0
2024_10_TEN_LAC,2024,10,2024-11-10,LAC,TEN,LAC,TEN,7.0,4.959622,0.6666666666666666,6.0,13.0,LAC 39,Touchdown,7.0
2024_10_BUF_IND,2024,10,2024-11-10,BUF,IND,IND,BUF,10.0,6.025523,0.6363636363636364,10.0,17.0,BUF 30,Touchdown,7.0
2024_14_LV_TB,2024,14,2024-12-08,LV,TB,TB,LV,15.0,-3.2787957,0.0,10.0,10.0,LV 48,Punt,0.0
2024_10_SF_TB,2024,10,2024-11-10,SF,TB,TB,SF,3.0,5.896291,0.875,0.0,7.0,SF 29,Touchdown,7.0
2024_10_NYG_CAR,2024,10,2024-11-10,NYG,CAR,CAR,NYG,13.0,6.2973504,0.7692307692307693,0.0,7.0,NYG 35,Touchdown,7.0
2024_12_DET_IND,2024,12,2024-11-24,DET,IND,IND,DET,16.0,-2.8568466,0.0,21.0,21.0,DET 45,Punt,0.0
2024_07_CAR_WAS,2024,7,2024-10-20,WAS,CAR,WAS,CAR,11.0,6.8625793,0.8181818181818182,20.0,27.0,WAS 8,Touchdown,7.0
2024_12_PIT_CLE,2024,12,2024-11-21,CLE,PIT,CLE,PIT,10.0,-2.317201,0.5,10.0,10.0,CLE 30,Turnover,0.0
2024_07_DEN_NO,2024,7,2024-10-17,DEN,NO,NO,DEN,1.0,-1.4248555,0.375,0.0,0.0,DEN 35,Punt,0.0
2024_07_MIA_IND,2024,7,2024-10-20,IND,MIA,IND,MIA,21.0,1.4816296,0.6153846153846154,10.0,13.0,IND 27,Field goal,3.0
2024_14_CHI_SF,2024,14,2024-12-08,SF,CHI,SF,CHI,7.0,5.7975144,0.4285714285714285,14.0,21.0,SF 29,Touchdown,7.0
2024_15_CHI_MIN,2024,15,2024-12-16,MIN,CHI,MIN,CHI,10.0,-2.5279183,0.2857142857142857,13.0,13.0,MIN 30,Punt,0.0
2024_08_MIN_LA,2024,8,2024-10-24,LA,MIN,LA,MIN,4.0,5.5670395,0.5625,7.0,14.0,LA 30,Touchdown,7.0
2024_11_CLE_NO,2024,11,2024-11-17,CLE,NO,NO,CLE,11.0,0.03525138,0.4666666666666667,6.0,6.0,CLE 7,Missed field goal,0.0
2024_11_CLE_NO,2024,11,2024-11-17,CLE,NO,NO,CLE,17.0,-4.969819,0.2,14.0,14.0,CLE 16,Punt,0.0
2024_03_PHI_NO,2024,3,2024-09-22,NO,PHI,NO,PHI,17.0,3.3576207,0.4,6.0,12.0,50,Touchdown,6.0
2024_16_DET_CHI,2024,16,2024-12-22,CHI,DET,CHI,DET,14.0,1.5477498,0.4166666666666667,14.0,17.0,CHI 30,Field goal,3.0
2024_02_LV_BAL,2024,2,2024-09-15,LV,BAL,BAL,LV,11.0,0.865955,0.5,3.0,6.0,LV 46,Field goal,3.0
2024_01_MIN_NYG,2024,1,2024-09-08,NYG,MIN,NYG,MIN,9.0,-0.53842837,0.4285714285714285,3.0,3.0,NYG 28,Punt,0.0
2024_13_NYG_DAL,2024,13,2024-11-28,NYG,DAL,DAL,NYG,16.0,-2.8488553,0.4,10.0,10.0,NYG 30,Punt,0.0
2023_18_TB_CAR,2023,18,2024-01-07,CAR,TB,CAR,TB,6.0,-2.1415079,0.2857142857142857,0.0,0.0,CAR 30,Turnover,0.0
2024_10_CIN_BAL,2024,10,2024-11-07,BAL,CIN,BAL,CIN,8.0,-1.4708222,0.25,7.0,7.0,BAL 20,Punt,0.0
2024_03_LAC_PIT,2024,3,2024-09-22,PIT,LAC,PIT,LAC,10.0,-0.37796688,0.6666666666666666,7.0,7.0,PIT 14,Missed field goal,0.0
2024_09_WAS_NYG,2024,9,2024-11-03,NYG,WAS,NYG,WAS,5.0,5.661506,0.65,0.0,7.0,NYG 27,Touchdown,7.0
2024_06_ATL_CAR,2024,6,2024-10-13,ATL,CAR,CAR,ATL,13.0,2.2297778,0.75,22.0,25.0,ATL 30,Field goal,3.0
2024_10_PIT_WAS,2024,10,2024-11-10,PIT,WAS,WAS,PIT,16.0,6.180516,0.5833333333333334,14.0,21.0,PIT 25,Touchdown,7.0
2024_07_NE_JAX,2024,7,2024-10-20,NE,JAX,JAX,NE,13.0,6.1513743,0.3636363636363636,10.0,16.0,NE 6,Touchdown,6.0
2024_13_MIA_GB,2024,13,2024-11-28,GB,MIA,GB,MIA,16.0,2.9524772,0.5,27.0,30.0,GB 7,Field goal,3.0
2024_09_NO_CAR,2024,9,2024-11-03,NO,CAR,CAR,NO,9.0,-3.7005386,0.0,13.0,13.0,NO 12,Punt,0.0
2024_08_ATL_TB,2024,8,2024-10-27,ATL,TB,TB,ATL,16.0,3.6175942,0.625,24.0,31.0,TB 36,Touchdown,7.0
2024_13_MIA_GB,2024,13,2024-11-28,GB,MIA,GB,MIA,4.0,5.961064,0.6923076923076923,7.0,14.0,GB 24,Touchdown,7.0
2024_10_SF_TB,2024,10,2024-11-10,TB,SF,TB,SF,10.0,3.4493675,0.6,3.0,3.0,TB 30,Punt,0.0
2023_18_PIT_BAL,2023,18,2024-01-06,BAL,PIT,BAL,PIT,12.0,0.0,0.0,7.0,7.0,BAL 37,End of half,0.0
2024_07_DET_MIN,2024,7,2024-10-20,DET,MIN,MIN,DET,16.0,-1.6891805,0.25,28.0,28.0,DET 30,Punt,0.0
2023_17_PIT_SEA,2023,17,2023-12-31,PIT,SEA,SEA,PIT,5.0,2.4090886,0.4285714285714285,7.0,10.0,PIT 25,Field goal,3.0
2024_09_TB_KC,2024,9,2024-11-04,TB,KC,KC,TB,14.0,-1.7695916,0.2,17.0,17.0,TB 30,Punt,0.0
2023_18_SEA_ARI,2023,18,2024-01-07,SEA,ARI,ARI,SEA,15.0,-2.733143,0.0,13.0,13.0,SEA 25,Punt,0.0
2024_14_LV_TB,2024,14,2024-12-08,LV,TB,TB,LV,19.0,1.9482577,0.4166666666666667,10.0,13.0,LV 35,Field goal,3.0
2024_05_BUF_HOU,2024,5,2024-10-06,HOU,BUF,HOU,BUF,21.0,-4.5727468,0.5,20.0,20.0,HOU 2,Turnover,0.0
2024_04_LA_CHI,2024,4,2024-09-29,LA,CHI,CHI,LA,17.0,-1.3881626,0.25,18.0,18.0,LA 8,Punt,0.0
2024_04_BUF_BAL,2024,4,2024-09-29,BAL,BUF,BAL,BUF,15.0,4.664706,0.8571428571428571,21.0,28.0,BAL 41,Touchdown,7.0
2024_10_NYJ_ARI,2024,10,2024-11-10,ARI,NYJ,ARI,NYJ,3.0,5.544015,0.5833333333333334,7.0,14.0,ARI 30,Touchdown,7.0
2024_11_GB_CHI,2024,11,2024-11-17,GB,CHI,CHI,GB,1.0,6.297351,0.8,0.0,7.0,GB 30,Touchdown,7.0
2024_08_NO_LAC,2024,8,2024-10-27,LAC,NO,LAC,NO,1.0,-2.52259,0.2,0.0,0.0,LAC 25,Punt,0.0
2024_09_LV_CIN,2024,9,2024-11-03,CIN,LV,CIN,LV,13.0,-2.2537913,0.25,31.0,31.0,CIN 23,Punt,0.0
2024_10_BUF_IND,2024,10,2024-11-10,IND,BUF,IND,BUF,15.0,-2.6999888,0.4285714285714285,13.0,13.0,IND 3,Turnover,0.0
2024_12_DAL_WAS,2024,12,2024-11-24,WAS,DAL,WAS,DAL,25.0,7.3224864,0.8181818181818182,9.0,17.0,WAS 31,Touchdown,8.0
2023_17_NE_BUF,2023,17,2023-12-31,BUF,NE,BUF,NE,13.0,0.067573,1.0,19.0,20.0,unknown,Opp touchdown,1.0
2024_01_LA_DET,2024,1,2024-09-08,LA,DET,DET,LA,10.0,-3.34015,0.0,3.0,3.0,LA 20,Punt,0.0
2024_03_DEN_TB,2024,3,2024-09-22,DEN,TB,TB,DEN,1.0,6.2973504,0.7777777777777778,0.0,7.0,DEN 30,Touchdown,7.0
2024_12_MIN_CHI,2024,12,2024-11-24,MIN,CHI,CHI,MIN,2.0,-0.872591,0.5714285714285714,0.0,0.0,MIN 26,Turnover,0.0
2024_15_GB_SEA,2024,15,2024-12-15,GB,SEA,SEA,GB,11.0,2.1245987,0.5,20.0,23.0,GB 30,Field goal,3.0
2024_01_WAS_TB,2024,1,2024-09-08,WAS,TB,TB,WAS,9.0,-3.6650298,0.4285714285714285,7.0,7.0,WAS 30,Missed field goal,0.0
2024_14_LAC_KC,2024,14,2024-12-08,KC,LAC,KC,LAC,16.0,1.9120098,0.5333333333333333,13.0,16.0,KC 23,Field goal,3.0
2024_02_SF_MIN,2024,2,2024-09-15,MIN,SF,MIN,SF,11.0,-3.428309,0.4,13.0,13.0,MIN 30,Punt,0.0
2023_17_NE_BUF,2023,17,2023-12-31,BUF,NE,BUF,NE,19.0,5.593475,0.7,20.0,27.0,BUF 25,Touchdown,7.0
2024_14_SEA_ARI,2024,14,2024-12-08,SEA,ARI,ARI,SEA,12.0,-1.1252702,0.1666666666666666,24.0,24.0,SEA 28,Punt,0.0
2024_04_MIN_GB,2024,4,2024-09-29,MIN,GB,GB,MIN,3.0,6.5690503,0.6923076923076923,7.0,14.0,MIN 27,Touchdown,7.0
2024_17_ARI_LA,2024,17,2024-12-28,LA,ARI,LA,ARI,7.0,-1.4008864,0.4,0.0,0.0,LA 15,Punt,0.0
2024_11_LA_NE,2024,11,2024-11-17,NE,LA,NE,LA,9.0,2.0357563,0.6923076923076923,7.0,10.0,NE 30,Field goal,3.0
2024_13_PHI_BAL,2024,13,2024-12-01,BAL,PHI,BAL,PHI,6.0,-2.620886,0.2,9.0,9.0,BAL 36,Punt,0.0
2024_14_SEA_ARI,2024,14,2024-12-08,ARI,SEA,ARI,SEA,1.0,5.475578,0.6666666666666666,0.0,7.0,ARI 30,Touchdown,7.0
2024_10_NYG_CAR,2024,10,2024-11-10,NYG,CAR,CAR,NYG,15.0,-3.2181332,0.2,7.0,7.0,NYG 26,Punt,0.0
2024_05_IND_JAX,2024,5,2024-10-06,JAX,IND,JAX,IND,22.0,-1.5941637,0.4,34.0,34.0,JAX 30,Punt,0.0
2024_06_HOU_NE,2024,6,2024-10-13,HOU,NE,NE,HOU,27.0,-3.2843394,0.0,41.0,41.0,HOU 22,Punt,0.0
2024_16_NYG_ATL,2024,16,2024-12-22,ATL,NYG,ATL,NYG,14.0,5.0922217,0.6153846153846154,24.0,31.0,ATL 31,Touchdown,7.0
2023_17_GB_MIN,2023,17,2023-12-31,GB,MIN,MIN,GB,21.0,-0.54005027,0.375,33.0,33.0,GB 10,End of half,0.0
2024_08_IND_HOU,2024,8,2024-10-27,IND,HOU,HOU,IND,25.0,-0.18220368,0.2857142857142857,20.0,20.0,IND 9,Turnover,0.0
2024_07_PHI_NYG,2024,7,2024-10-20,PHI,NYG,NYG,PHI,2.0,-1.1826187,0.6,0.0,0.0,PHI 16,Punt,0.0
2023_17_MIA_BAL,2023,17,2023-12-31,BAL,MIA,BAL,MIA,10.0,4.1594095,0.4,21.0,28.0,MIA 38,Touchdown,7.0
2024_05_TB_ATL,2024,5,2024-10-03,TB,ATL,ATL,TB,4.0,1.6650044,0.6666666666666666,7.0,10.0,TB 31,Field goal,3.0
2024_04_CIN_CAR,2024,4,2024-09-29,CIN,CAR,CAR,CIN,10.0,6.297351,0.9,21.0,28.0,CIN 29,Touchdown,7.0
2024_04_NE_SF,2024,4,2024-09-29,NE,SF,SF,NE,17.0,1.9400029,0.4,10.0,13.0,NE 32,Field goal,3.0
2024_11_WAS_PHI,2024,11,2024-11-14,PHI,WAS,PHI,WAS,14.0,1.5639684,0.3636363636363636,3.0,6.0,PHI 13,Field goal,3.0
2024_01_DEN_SEA,2024,1,2024-09-08,SEA,DEN,SEA,DEN,14.0,-1.4466345,0.0,9.0,9.0,SEA 1,Safety,0.0
2024_03_JAX_BUF,2024,3,2024-09-23,JAX,BUF,BUF,JAX,10.0,-0.08848599,0.4,3.0,3.0,JAX 30,Turnover on downs,0.0
2024_05_DAL_PIT,2024,5,2024-10-06,DAL,PIT,PIT,DAL,3.0,-2.2906122,0.5,3.0,3.0,DAL 30,Punt,0.0
2024_04_BUF_BAL,2024,4,2024-09-29,BAL,BUF,BAL,BUF,2.0,6.581633,1.0,0.0,7.0,BAL 13,Touchdown,7.0
2024_12_SF_GB,2024,12,2024-11-24,GB,SF,GB,SF,16.0,-1.8738301,0.25,24.0,24.0,GB 37,Punt,0.0
2024_08_NO_LAC,2024,8,2024-10-27,NO,LAC,LAC,NO,2.0,-1.979088,0.4,0.0,0.0,NO 21,Punt,0.0
2024_15_BAL_NYG,2024,15,2024-12-15,BAL,NYG,NYG,BAL,14.0,7.4678254,0.5454545454545454,28.0,35.0,BAL 3,Touchdown,7.0
2024_06_SF_SEA,2024,6,2024-10-10,SF,SEA,SEA,SF,4.0,-2.2361083,0.2,3.0,3.0,SF 24,Punt,0.0
2024_10_PIT_WAS,2024,10,2024-11-10,WAS,PIT,WAS,PIT,15.0,5.5934753,0.7142857142857143,17.0,24.0,WAS 29,Touchdown,7.0
2024_16_LA_NYJ,2024,16,2024-12-22,LA,NYJ,NYJ,LA,14.0,2.2122722,0.25,19.0,19.0,LA 39,Punt,0.0
