game_id,season,week,game_date,home_team,away_team,posteam,defteam,qtr,game_seconds_remaining,yardline_100,ydstogo,score_differential,roof,temp,wind,shotgun,no_huddle,epa,wp,decision,kick_distance,punt_attempt,field_goal_attempt,drive,fixed_drive,order_sequence,play_id,ydstogo_bin,yardline_bin,go_conv_rate,go_attempts,go_stop_rate,go_faced,epa_per_drive_roll6,success_rate_roll6,points_per_drive_roll6
2024_09_NO_CAR,2024,9,2024-11-03,CAR,NO,NO,CAR,3.0,1422.0,61.0,1.0,-4.0,outdoors,66.0,7.0,0.0,0.0,2.8743553,0.3024862,GO,43.65204991087344,0.0,0.0,13.0,13.0,2678.0,2678.0,1,61-80,1.0,2.0,0.5,2.0,-0.52979225,0.4283528382392019,1.6646465
2024_09_NO_CAR,2024,9,2024-11-03,CAR,NO,NO,CAR,4.0,219.0,76.0,12.0,5.0,outdoors,66.0,7.0,0.0,0.0,-0.30754858,0.7272932,PUNT,50.0,1.0,0.0,19.0,19.0,3993.0,3993.0,11+,61-80,,,,,-0.52979225,0.4283528382392019,1.6646465
2024_10_DET_HOU,2024,10,2024-11-10,HOU,DET,HOU,DET,2.0,2050.0,11.0,10.0,6.0,closed,,,0.0,0.0,0.1524458,0.7952953,FG,29.0,0.0,1.0,8.0,8.0,1586.0,1586.0,6-10,0-20,0.0,1.0,,,1.0207947,0.4974157360314095,2.9428213
2024_13_SEA_NYJ,2024,13,2024-12-01,NYJ,SEA,NYJ,SEA,2.0,1872.0,50.0,4.0,5.0,outdoors,37.0,12.0,0.0,0.0,-0.5543686,0.73722315,PUNT,35.0,1.0,0.0,13.0,11.0,2024.0,2024.0,3-5,41-60,0.3333333333333333,3.0,0.6666666666666667,3.0,0.025578758,0.4094137936223849,1.7617003
2024_17_DAL_PHI,2024,17,2024-12-29,PHI,DAL,PHI,DAL,2.0,2095.0,30.0,1.0,7.0,outdoors,62.0,10.0,0.0,1.0,1.4025251,0.8246098,GO,43.65204991087344,0.0,0.0,9.0,9.0,1665.0,1665.0,1,21-40,0.7142857142857143,7.0,0.0,3.0,-0.013511184,0.4451410321580776,1.9573232
2023_17_LV_IND,2023,17,2023-12-31,IND,LV,LV,IND,1.0,3061.0,21.0,9.0,-7.0,closed,,,0.0,0.0,0.54005295,0.32165405,FG,40.0,0.0,1.0,2.0,2.0,534.0,534.0,6-10,21-40,0.5,2.0,,,-0.39117518,0.3863106109859357,1.6006494
2024_01_LV_LAC,2024,1,2024-09-08,LAC,LV,LAC,LV,3.0,1451.0,6.0,6.0,-1.0,dome,,,0.0,0.0,0.03509461,0.6065549,FG,24.0,0.0,1.0,16.0,16.0,2208.0,2208.0,6-10,0-20,,,,,,,
2024_01_TEN_CHI,2024,1,2024-09-08,CHI,TEN,CHI,TEN,2.0,1920.0,25.0,1.0,-17.0,outdoors,67.0,8.0,0.0,0.0,1.574815,0.13330188,GO,43.65204991087344,0.0,0.0,9.0,9.0,1814.0,1814.0,1,21-40,0.3333333333333333,3.0,0.0,1.0,,,
2024_05_CAR_CHI,2024,5,2024-10-06,CHI,CAR,CAR,CHI,4.0,731.0,47.0,14.0,-20.0,outdoors,74.0,7.0,0.0,0.0,-0.3694058,0.0069314493,PUNT,47.0,1.0,0.0,19.0,19.0,3527.0,3527.0,11+,41-60,0.0,2.0,,,,,
2024_07_NYJ_PIT,2024,7,2024-10-20,PIT,NYJ,PIT,NYJ,4.0,30.0,10.0,2.0,15.0,outdoors,60.0,4.0,0.0,0.0,4.600629,0.9996687,GO,43.65204991087344,0.0,0.0,22.0,22.0,4024.0,4024.0,2,0-20,1.0,1.0,0.0,2.0,-0.037067026,0.4058487022829971,1.8840069
2024_13_MIA_GB,2024,13,2024-11-28,GB,MIA,MIA,GB,3.0,1156.0,46.0,1.0,-24.0,outdoors,27.0,10.0,1.0,0.0,3.1643505,0.004499971,GO,43.65204991087344,0.0,0.0,13.0,13.0,2855.0,2855.0,1,41-60,0.5,2.0,0.0,5.0,0.86063606,0.4805221834442614,2.5746105
2024_14_NYJ_MIA,2024,14,2024-12-08,MIA,NYJ,NYJ,MIA,1.0,3023.0,10.0,2.0,-6.0,outdoors,77.0,12.0,0.0,0.0,0.114002,0.37397453,FG,28.0,0.0,1.0,2.0,2.0,630.0,630.0,2,0-20,1.0,2.0,0.0,1.0,1.304314,0.4775104610392892,2.908721
2024_14_NYJ_MIA,2024,14,2024-12-08,MIA,NYJ,NYJ,MIA,3.0,1625.0,18.0,2.0,-2.0,outdoors,77.0,12.0,1.0,0.0,3.2744548,0.49152383,GO,43.65204991087344,0.0,0.0,9.0,9.0,2369.0,2369.0,2,0-20,1.0,2.0,0.0,1.0,1.304314,0.4775104610392892,2.908721
2024_18_CIN_PIT,2024,18,2025-01-04,PIT,CIN,CIN,PIT,1.0,2789.0,30.0,10.0,7.0,outdoors,19.0,10.0,0.0,0.0,1.3903893,0.67372704,FG,48.0,0.0,1.0,3.0,3.0,704.0,704.0,6-10,21-40,,,1.0,1.0,-0.2261221,0.432667896610898,1.7869167
2024_02_NYG_WAS,2024,2,2024-09-15,WAS,NYG,NYG,WAS,3.0,1360.0,66.0,10.0,0.0,outdoors,82.0,11.0,0.0,0.0,-0.5594418,0.40837914,PUNT,60.0,1.0,0.0,10.0,10.0,2516.0,2516.0,6-10,61-80,0.0,1.0,1.0,1.0,,,
2024_03_SF_LA,2024,3,2024-09-22,LA,SF,LA,SF,3.0,1718.0,50.0,5.0,-7.0,dome,,,0.0,0.0,-0.36141908,0.26924288,PUNT,41.0,1.0,0.0,9.0,9.0,2239.0,2239.0,3-5,41-60,1.0,1.0,0.3333333333333333,6.0,,,
2024_04_DEN_NYJ,2024,4,2024-09-29,NYJ,DEN,DEN,NYJ,4.0,160.0,77.0,4.0,1.0,outdoors,67.0,8.0,0.0,0.0,-0.5049654,0.53855085,PUNT,46.0,1.0,0.0,22.0,22.0,4147.0,4147.0,3-5,61-80,,,1.0,1.0,,,
2024_07_PHI_NYG,2024,7,2024-10-20,NYG,PHI,NYG,PHI,4.0,404.0,69.0,9.0,-25.0,outdoors,71.0,4.0,0.0,0.0,0.84802806,0.0003297721,PUNT,56.0,1.0,0.0,22.0,22.0,3724.0,3724.0,6-10,61-80,0.0,1.0,1.0,1.0,,,
2024_07_PHI_NYG,2024,7,2024-10-20,NYG,PHI,NYG,PHI,4.0,210.0,63.0,10.0,-25.0,outdoors,71.0,4.0,0.0,0.0,0.5210198,0.0002451665,PUNT,55.0,1.0,0.0,24.0,24.0,3907.0,3907.0,6-10,61-80,0.0,1.0,1.0,1.0,,,
2024_12_DEN_LV,2024,12,2024-11-24,LV,DEN,LV,DEN,1.0,3436.0,42.0,3.0,0.0,dome,,,0.0,0.0,-0.9279758,0.5114259,PUNT,31.0,1.0,0.0,1.0,1.0,203.0,203.0,3-5,41-60,0.3333333333333333,3.0,1.0,2.0,0.307197,0.4533582698166031,2.160185
2024_13_SEA_NYJ,2024,13,2024-12-01,NYJ,SEA,NYJ,SEA,2.0,2162.0,48.0,2.0,8.0,outdoors,37.0,12.0,1.0,0.0,-2.9284658,0.8349107,GO,43.65204991087344,0.0,0.0,11.0,9.0,1687.0,1687.0,2,41-60,0.5,2.0,0.3333333333333333,3.0,0.025578758,0.4094137936223849,1.7617003
2024_13_SEA_NYJ,2024,13,2024-12-01,NYJ,SEA,NYJ,SEA,4.0,211.0,46.0,2.0,-5.0,outdoors,37.0,12.0,1.0,0.0,2.3637536,0.20671102,GO,43.65204991087344,0.0,0.0,22.0,20.0,4195.0,4195.0,2,41-60,0.5,2.0,0.3333333333333333,3.0,0.025578758,0.4094137936223849,1.7617003
2024_15_LA_SF,2024,15,2024-12-12,SF,LA,LA,SF,1.0,3212.0,59.0,3.0,-3.0,outdoors,53.0,4.0,0.0,0.0,-0.27670115,0.38463956,PUNT,50.0,1.0,0.0,4.0,4.0,513.0,513.0,3-5,41-60,1.0,1.0,0.3333333333333333,6.0,0.15215647,0.4156646110485979,2.0537035
2024_15_LA_SF,2024,15,2024-12-12,SF,LA,LA,SF,2.0,2275.0,59.0,5.0,-3.0,outdoors,53.0,4.0,0.0,0.0,0.21178532,0.37553796,PUNT,49.0,1.0,0.0,10.0,10.0,1461.0,1461.0,3-5,41-60,1.0,1.0,0.3333333333333333,6.0,0.15215647,0.4156646110485979,2.0537035
2023_17_LA_NYG,2023,17,2023-12-31,NYG,LA,NYG,LA,4.0,296.0,73.0,11.0,-7.0,outdoors,41.0,10.0,0.0,0.0,0.31482404,0.10033299,PUNT,45.0,1.0,0.0,23.0,23.0,3958.0,3958.0,11+,61-80,0.0,1.0,1.0,2.0,0.39081094,0.4180814419214254,2.5708237
2023_17_LV_IND,2023,17,2023-12-31,IND,LV,LV,IND,2.0,2232.0,43.0,1.0,-4.0,closed,,,0.0,0.0,-1.104004,0.3932383,GO,43.65204991087344,0.0,0.0,8.0,8.0,1476.0,1476.0,1,41-60,0.75,4.0,0.8333333333333334,6.0,-0.39117518,0.3863106109859357,1.6006494
2024_02_NYG_WAS,2024,2,2024-09-15,WAS,NYG,NYG,WAS,4.0,867.0,31.0,3.0,-3.0,outdoors,82.0,11.0,1.0,1.0,2.6029003,0.37996867,GO,43.65204991087344,0.0,0.0,12.0,12.0,3128.0,3128.0,3-5,21-40,0.5,4.0,0.6666666666666667,3.0,,,
2024_02_NYG_WAS,2024,2,2024-09-15,WAS,NYG,NYG,WAS,4.0,129.0,22.0,4.0,0.0,outdoors,82.0,11.0,1.0,0.0,-3.2861526,0.5747008,GO,43.65204991087344,0.0,0.0,14.0,14.0,3964.0,3964.0,3-5,21-40,0.5,4.0,0.6666666666666667,3.0,,,
2024_04_DEN_NYJ,2024,4,2024-09-29,NYJ,DEN,DEN,NYJ,2.0,2607.0,68.0,8.0,-3.0,outdoors,67.0,8.0,0.0,0.0,0.17770027,0.36210105,PUNT,54.0,1.0,0.0,10.0,10.0,1379.0,1379.0,6-10,61-80,,,1.0,2.0,,,
2024_04_DEN_NYJ,2024,4,2024-09-29,NYJ,DEN,DEN,NYJ,2.0,1920.0,69.0,8.0,-3.0,outdoors,67.0,8.0,0.0,0.0,-0.26208815,0.32398957,PUNT,53.0,1.0,0.0,14.0,14.0,2098.0,2098.0,6-10,61-80,,,1.0,2.0,,,
2024_05_CAR_CHI,2024,5,2024-10-06,CHI,CAR,CAR,CHI,2.0,1860.0,37.0,3.0,-14.0,outdoors,74.0,7.0,1.0,0.0,-2.4479618,0.100573234,GO,43.65204991087344,0.0,0.0,11.0,11.0,1913.0,1913.0,3-5,21-40,0.25,4.0,0.8,5.0,,,
2024_07_NYJ_PIT,2024,7,2024-10-20,PIT,NYJ,PIT,NYJ,2.0,2693.0,64.0,8.0,-4.0,outdoors,60.0,4.0,0.0,0.0,0.6577768,0.33684853,PUNT,51.0,1.0,0.0,7.0,7.0,1018.0,1018.0,6-10,61-80,,,1.0,2.0,-0.037067026,0.4058487022829971,1.8840069
2024_13_MIA_GB,2024,13,2024-11-28,GB,MIA,MIA,GB,1.0,3180.0,73.0,26.0,-7.0,outdoors,27.0,10.0,0.0,0.0,0.4938499,0.24234356,PUNT,49.0,1.0,0.0,3.0,3.0,599.0,599.0,11+,61-80,0.0,1.0,,,0.86063606,0.4805221834442614,2.5746105
2024_02_SEA_NE,2024,2,2024-09-15,NE,SEA,SEA,NE,3.0,1150.0,74.0,4.0,4.0,outdoors,77.0,5.0,0.0,0.0,-0.3947546,0.56975555,PUNT,40.0,1.0,0.0,15.0,15.0,2963.0,2963.0,3-5,61-80,0.0,1.0,,,,,
2024_04_DEN_NYJ,2024,4,2024-09-29,NYJ,DEN,DEN,NYJ,4.0,91.0,32.0,7.0,1.0,outdoors,67.0,8.0,0.0,0.0,-3.3201995,0.80985725,FG,50.0,0.0,1.0,24.0,24.0,4409.0,4409.0,6-10,21-40,0.0,1.0,0.0,2.0,,,
2024_06_SF_SEA,2024,6,2024-10-10,SEA,SF,SEA,SF,2.0,2423.0,63.0,3.0,-13.0,outdoors,59.0,10.0,0.0,0.0,0.48941463,0.15123576,PUNT,57.0,1.0,0.0,9.0,8.0,1320.0,1320.0,3-5,61-80,0.0,1.0,1.0,1.0,,,
2024_07_DEN_NO,2024,7,2024-10-17,NO,DEN,NO,DEN,2.0,2543.0,55.0,5.0,-6.0,dome,,,0.0,0.0,-0.18279038,0.35066798,PUNT,42.0,1.0,0.0,6.0,6.0,1237.0,1237.0,3-5,41-60,0.25,4.0,1.0,2.0,-0.4076792,0.4222284659784659,1.4558663
2024_07_DEN_NO,2024,7,2024-10-17,NO,DEN,NO,DEN,4.0,451.0,43.0,5.0,-23.0,dome,,,1.0,0.0,-2.493123,0.00032148894,GO,43.65204991087344,0.0,0.0,19.0,19.0,3767.0,3767.0,3-5,41-60,0.25,4.0,1.0,2.0,-0.4076792,0.4222284659784659,1.4558663
2024_07_MIA_IND,2024,7,2024-10-20,IND,MIA,IND,MIA,2.0,2406.0,72.0,4.0,-7.0,closed,,,0.0,0.0,-0.43285212,0.2579381,PUNT,45.0,1.0,0.0,7.0,7.0,1377.0,1377.0,3-5,61-80,0.0,1.0,1.0,4.0,,,
2024_07_MIA_IND,2024,7,2024-10-20,IND,MIA,IND,MIA,3.0,1615.0,80.0,5.0,-7.0,closed,,,0.0,0.0,-0.12476094,0.23295842,PUNT,42.0,1.0,0.0,13.0,13.0,2448.0,2448.0,3-5,61-80,0.0,1.0,1.0,4.0,,,
2024_07_MIA_IND,2024,7,2024-10-20,IND,MIA,IND,MIA,3.0,992.0,80.0,4.0,0.0,closed,,,0.0,0.0,0.26167122,0.4634713,PUNT,51.0,1.0,0.0,19.0,19.0,3125.0,3125.0,3-5,61-80,0.0,1.0,1.0,4.0,,,
2024_09_DET_GB,2024,9,2024-11-03,GB,DET,GB,DET,3.0,952.0,20.0,16.0,-21.0,outdoors,50.0,15.0,0.0,0.0,0.5698963,0.019425338,FG,38.0,0.0,1.0,12.0,12.0,2855.0,2855.0,11+,0-20,,,,,0.75345016,0.4904910521459413,2.8519118
2024_10_DET_HOU,2024,10,2024-11-10,HOU,DET,HOU,DET,1.0,2832.0,16.0,16.0,7.0,closed,,,0.0,0.0,0.32181337,0.81800175,FG,34.0,0.0,1.0,4.0,4.0,785.0,785.0,11+,0-20,,,,,1.0207947,0.4974157360314095,2.9428213
2024_11_GB_CHI,2024,11,2024-11-17,CHI,GB,GB,CHI,4.0,689.0,6.0,6.0,-5.0,outdoors,54.0,5.0,1.0,0.0,-2.9342117,0.34612533,GO,43.65204991087344,0.0,0.0,11.0,11.0,2894.0,2894.0,6-10,0-20,0.0,1.0,1.0,1.0,-0.08420164,0.3829198981928483,1.8810606
2024_15_LA_SF,2024,15,2024-12-12,SF,LA,LA,SF,1.0,3016.0,73.0,3.0,-3.0,outdoors,53.0,4.0,0.0,0.0,0.4563605,0.35238925,PUNT,56.0,1.0,0.0,6.0,6.0,706.0,706.0,3-5,61-80,,,1.0,1.0,0.15215647,0.4156646110485979,2.0537035
2024_15_LA_SF,2024,15,2024-12-12,SF,LA,LA,SF,3.0,1701.0,71.0,5.0,0.0,outdoors,53.0,4.0,0.0,0.0,-0.8828099,0.3761982,PUNT,46.0,1.0,0.0,15.0,15.0,2090.0,2090.0,3-5,61-80,,,1.0,1.0,0.15215647,0.4156646110485979,2.0537035
2023_18_NYJ_NE,2023,18,2024-01-07,NE,NYJ,NE,NYJ,4.0,26.0,55.0,7.0,-14.0,outdoors,33.0,14.0,1.0,0.0,-1.3263099,0.0011034166,GO,43.65204991087344,0.0,0.0,28.0,28.0,3893.0,3893.0,6-10,41-60,0.0,2.0,1.0,1.0,-1.4198128,0.3107618571615512,1.0467657
2024_01_DEN_SEA,2024,1,2024-09-08,SEA,DEN,SEA,DEN,1.0,2866.0,32.0,7.0,-3.0,outdoors,65.0,7.0,0.0,0.0,1.8201869,0.44203725,FG,50.0,0.0,1.0,7.0,7.0,956.0,956.0,6-10,21-40,0.0,1.0,,,,,
2024_09_DET_GB,2024,9,2024-11-03,GB,DET,DET,GB,2.0,2700.0,5.0,5.0,-3.0,outdoors,50.0,15.0,1.0,0.0,0.07614834,0.4844885,GO,43.65204991087344,0.0,0.0,2.0,2.0,773.0,773.0,3-5,0-20,0.5,6.0,0.5,4.0,0.4117708,0.4447257400287703,2.3128982
2024_09_DET_GB,2024,9,2024-11-03,GB,DET,DET,GB,2.0,2700.0,3.0,3.0,-3.0,outdoors,50.0,15.0,1.0,0.0,4.0412216,0.5108804,GO,43.65204991087344,0.0,0.0,2.0,2.0,797.0,797.0,3-5,0-20,0.5,6.0,0.5,4.0,0.4117708,0.4447257400287703,2.3128982
2024_10_MIN_JAX,2024,10,2024-11-10,JAX,MIN,JAX,MIN,2.0,1909.0,57.0,14.0,4.0,outdoors,79.0,7.0,0.0,0.0,-0.13319115,0.63298184,PUNT,39.0,1.0,0.0,7.0,7.0,1866.0,1866.0,11+,41-60,1.0,1.0,1.0,1.0,0.015431964,0.3974489053114594,2.0699735
2024_11_GB_CHI,2024,11,2024-11-17,CHI,GB,CHI,GB,3.0,1035.0,43.0,1.0,-1.0,outdoors,54.0,5.0,1.0,0.0,2.2903528,0.489682,GO,43.65204991087344,0.0,0.0,10.0,10.0,2553.0,2553.0,1,41-60,0.75,4.0,0.0,5.0,0.25234863,0.4528786981817285,2.2085211
2024_11_KC_BUF,2024,11,2024-11-17,BUF,KC,BUF,KC,4.0,147.0,26.0,2.0,2.0,outdoors,50.0,3.0,1.0,0.0,4.94363,0.81066185,GO,43.65204991087344,0.0,0.0,17.0,17.0,4224.0,4224.0,2,21-40,1.0,3.0,0.0,2.0,0.4577447,0.4633543238227025,2.3659933
2024_17_DAL_PHI,2024,17,2024-12-29,PHI,DAL,PHI,DAL,1.0,2764.0,54.0,1.0,0.0,outdoors,62.0,10.0,0.0,0.0,-1.020857,0.5782275,PUNT,54.0,1.0,0.0,5.0,5.0,944.0,944.0,1,41-60,0.8,5.0,0.1666666666666666,6.0,-0.013511184,0.4451410321580776,1.9573232
2024_17_DAL_PHI,2024,17,2024-12-29,PHI,DAL,PHI,DAL,2.0,1918.0,13.0,9.0,7.0,outdoors,62.0,10.0,0.0,0.0,0.18120085,0.8497766,FG,31.0,0.0,1.0,9.0,9.0,1868.0,1868.0,6-10,0-20,,,,,-0.013511184,0.4451410321580776,1.9573232
2024_17_DAL_PHI,2024,17,2024-12-29,PHI,DAL,PHI,DAL,3.0,1387.0,8.0,8.0,17.0,outdoors,62.0,10.0,0.0,0.0,0.09738921,0.9567823,FG,26.0,0.0,1.0,12.0,12.0,2664.0,2664.0,6-10,0-20,,,,,-0.013511184,0.4451410321580776,1.9573232
2024_01_JAX_MIA,2024,1,2024-09-08,MIA,JAX,MIA,JAX,2.0,2515.0,45.0,3.0,-7.0,outdoors,91.0,10.0,1.0,0.0,-2.846045,0.2739984,GO,43.65204991087344,0.0,0.0,7.0,7.0,1242.0,1242.0,3-5,41-60,0.0,4.0,0.3333333333333333,3.0,,,
2024_02_SEA_NE,2024,2,2024-09-15,NE,SEA,SEA,NE,3.0,1308.0,87.0,7.0,4.0,outdoors,77.0,5.0,0.0,0.0,0.20210959,0.5633592,PUNT,57.0,1.0,0.0,13.0,13.0,2769.0,2769.0,6-10,81-100,,,,,,,
2024_05_LV_DEN,2024,5,2024-10-06,DEN,LV,LV,DEN,1.0,2790.0,22.0,10.0,7.0,outdoors,73.0,7.0,0.0,0.0,0.67740625,0.6981144,FG,40.0,0.0,1.0,3.0,3.0,724.0,724.0,6-10,21-40,1.0,1.0,,,,,
2024_12_DEN_LV,2024,12,2024-11-24,LV,DEN,LV,DEN,4.0,544.0,35.0,10.0,-6.0,dome,,,0.0,0.0,1.7332221,0.18503836,FG,53.0,0.0,1.0,17.0,17.0,3515.0,3515.0,6-10,21-40,1.0,1.0,,,0.307197,0.4533582698166031,2.160185
2024_02_NYG_WAS,2024,2,2024-09-15,WAS,NYG,NYG,WAS,2.0,2303.0,45.0,8.0,0.0,outdoors,82.0,11.0,0.0,0.0,-0.6442554,0.48098648,PUNT,27.0,1.0,0.0,4.0,4.0,1239.0,1239.0,6-10,41-60,0.2857142857142857,7.0,0.5,2.0,,,
2024_03_JAX_BUF,2024,3,2024-09-23,BUF,JAX,BUF,JAX,1.0,3481.0,44.0,3.0,0.0,outdoors,68.0,5.0,1.0,0.0,3.3657305,0.5137546,GO,43.65204991087344,0.0,0.0,1.0,1.0,165.0,165.0,3-5,41-60,0.5,4.0,0.3333333333333333,3.0,,,
2024_04_PHI_TB,2024,4,2024-09-29,TB,PHI,TB,PHI,4.0,467.0,62.0,7.0,17.0,outdoors,88.0,9.0,0.0,0.0,-0.4194264,0.9920787,PUNT,39.0,1.0,0.0,19.0,19.0,3907.0,3907.0,6-10,61-80,1.0,1.0,1.0,1.0,,,
2024_05_ARI_SF,2024,5,2024-10-06,SF,ARI,ARI,SF,4.0,169.0,60.0,5.0,-2.0,outdoors,89.0,3.0,1.0,0.0,2.9283435,0.27338743,GO,43.65204991087344,0.0,0.0,17.0,17.0,3625.0,3625.0,3-5,41-60,1.0,3.0,0.3333333333333333,6.0,,,
2024_07_NYJ_PIT,2024,7,2024-10-20,PIT,NYJ,PIT,NYJ,2.0,1999.0,42.0,12.0,-9.0,outdoors,60.0,4.0,0.0,0.0,-0.096873134,0.1937702,PUNT,35.0,1.0,0.0,11.0,11.0,1786.0,1786.0,11+,41-60,0.0,3.0,,,-0.037067026,0.4058487022829971,1.8840069
2024_01_DAL_CLE,2024,1,2024-09-08,CLE,DAL,DAL,CLE,2.0,1931.0,39.0,8.0,11.0,outdoors,69.0,17.0,0.0,0.0,2.6975372,0.80125237,FG,57.0,0.0,1.0,11.0,11.0,1968.0,1968.0,6-10,21-40,,,1.0,2.0,,,
2024_01_DAL_CLE,2024,1,2024-09-08,CLE,DAL,DAL,CLE,2.0,1855.0,22.0,9.0,14.0,outdoors,69.0,17.0,0.0,0.0,0.54571766,0.90969425,FG,40.0,0.0,1.0,13.0,13.0,2159.0,2159.0,6-10,21-40,,,1.0,2.0,,,
2024_01_TEN_CHI,2024,1,2024-09-08,CHI,TEN,CHI,TEN,1.0,3033.0,45.0,30.0,0.0,outdoors,67.0,8.0,0.0,0.0,-1.0574279,0.6104152,PUNT,34.0,1.0,0.0,4.0,4.0,633.0,633.0,11+,41-60,0.0,4.0,,,,,
2024_03_CAR_LV,2024,3,2024-09-22,LV,CAR,CAR,LV,3.0,1190.0,17.0,9.0,17.0,dome,,,0.0,0.0,0.2972691,0.9595046,FG,35.0,0.0,1.0,16.0,16.0,2895.0,2895.0,6-10,0-20,0.0,1.0,,,,,
2024_04_DEN_NYJ,2024,4,2024-09-29,NYJ,DEN,DEN,NYJ,1.0,3478.0,44.0,24.0,0.0,outdoors,67.0,8.0,0.0,0.0,0.8672646,0.46691948,PUNT,43.0,1.0,0.0,2.0,2.0,267.0,267.0,11+,41-60,,,,,,,
2024_04_DEN_NYJ,2024,4,2024-09-29,NYJ,DEN,DEN,NYJ,1.0,3277.0,53.0,11.0,0.0,outdoors,67.0,8.0,0.0,0.0,-0.23898317,0.45255542,PUNT,33.0,1.0,0.0,4.0,4.0,523.0,523.0,11+,41-60,,,,,,,
2024_04_DEN_NYJ,2024,4,2024-09-29,NYJ,DEN,DEN,NYJ,3.0,1677.0,49.0,15.0,-6.0,outdoors,67.0,8.0,0.0,0.0,0.54187393,0.2158488,PUNT,37.0,1.0,0.0,16.0,16.0,2568.0,2568.0,11+,41-60,,,,,,,
2024_05_CAR_CHI,2024,5,2024-10-06,CHI,CAR,CAR,CHI,3.0,1034.0,9.0,9.0,-23.0,outdoors,74.0,7.0,0.0,0.0,0.08919746,0.004384393,FG,27.0,0.0,1.0,17.0,17.0,3204.0,3204.0,6-10,0-20,0.0,1.0,1.0,1.0,,,
2024_09_DET_GB,2024,9,2024-11-03,GB,DET,GB,DET,2.0,2537.0,42.0,13.0,-4.0,outdoors,50.0,15.0,0.0,0.0,0.2456112,0.35467023,PUNT,33.0,1.0,0.0,3.0,3.0,1005.0,1005.0,11+,41-60,,1.0,1.0,3.0,0.75345016,0.4904910521459413,2.8519118
2024_09_DET_GB,2024,9,2024-11-03,GB,DET,GB,DET,4.0,607.0,9.0,1.0,-18.0,outdoors,50.0,15.0,1.0,0.0,-3.66376,0.020529633,GO,43.65204991087344,0.0,0.0,14.0,14.0,3287.0,3287.0,1,0-20,0.5,2.0,0.6666666666666667,3.0,0.75345016,0.4904910521459413,2.8519118
2024_11_GB_CHI,2024,11,2024-11-17,CHI,GB,CHI,GB,3.0,1521.0,9.0,4.0,3.0,outdoors,54.0,5.0,0.0,0.0,0.113937296,0.7387556,FG,27.0,0.0,1.0,8.0,8.0,2109.0,2109.0,3-5,0-20,0.3333333333333333,3.0,0.5,4.0,0.25234863,0.4528786981817285,2.2085211
2024_14_NYJ_MIA,2024,14,2024-12-08,MIA,NYJ,NYJ,MIA,4.0,464.0,64.0,4.0,0.0,outdoors,77.0,12.0,0.0,0.0,-0.46649954,0.4067848,PUNT,52.0,1.0,0.0,15.0,15.0,3735.0,3735.0,3-5,61-80,0.5,2.0,1.0,4.0,1.304314,0.4775104610392892,2.908721
2024_15_NYJ_JAX,2024,15,2024-12-15,JAX,NYJ,JAX,NYJ,3.0,1389.0,25.0,10.0,3.0,outdoors,,,0.0,0.0,0.98811096,0.71162534,FG,43.0,0.0,1.0,9.0,9.0,2661.0,2661.0,6-10,21-40,0.5,2.0,0.0,2.0,0.21064104,0.450703502652032,1.9833332
2024_16_PIT_BAL,2024,16,2024-12-21,BAL,PIT,BAL,PIT,2.0,1908.0,33.0,8.0,7.0,outdoors,35.0,15.0,0.0,0.0,1.623133,0.7858048,FG,51.0,0.0,1.0,9.0,9.0,1806.0,1806.0,6-10,21-40,0.0,1.0,1.0,1.0,-0.01038457,0.4175170389400603,1.9419285
2023_18_BUF_MIA,2023,18,2024-01-07,MIA,BUF,BUF,MIA,4.0,245.0,65.0,1.0,7.0,outdoors,63.0,6.0,0.0,0.0,1.8364558,0.90600485,GO,43.65204991087344,0.0,0.0,16.0,16.0,3648.0,3648.0,1,61-80,1.0,1.0,0.0,3.0,0.6677874,0.462047642963486,2.479416
2024_01_DAL_CLE,2024,1,2024-09-08,CLE,DAL,DAL,CLE,1.0,2780.0,59.0,5.0,4.0,outdoors,69.0,17.0,0.0,0.0,-0.3305907,0.5471179,PUNT,52.0,1.0,0.0,5.0,5.0,998.0,998.0,3-5,41-60,1.0,2.0,1.0,2.0,,,
2024_13_SEA_NYJ,2024,13,2024-12-01,NYJ,SEA,NYJ,SEA,3.0,1607.0,42.0,13.0,5.0,outdoors,37.0,12.0,0.0,0.0,-0.52132034,0.7203128,PUNT,42.0,1.0,0.0,16.0,14.0,2411.0,2411.0,11+,41-60,,,1.0,1.0,0.025578758,0.4094137936223849,1.7617003
2024_18_CAR_ATL,2024,18,2025-01-05,ATL,CAR,ATL,CAR,3.0,1278.0,34.0,13.0,0.0,closed,,,0.0,0.0,-3.4991133,0.5364992,FG,52.0,0.0,1.0,14.0,14.0,2911.0,2911.0,11+,21-40,0.0,2.0,,,0.086031675,0.4483044173175752,2.0367725
2023_18_NYJ_NE,2023,18,2024-01-07,NE,NYJ,NE,NYJ,2.0,1804.0,54.0,3.0,-3.0,outdoors,33.0,14.0,1.0,0.0,-0.08035042,0.36911553,GO,43.65204991087344,0.0,0.0,13.0,13.0,1989.0,1989.0,3-5,41-60,0.6666666666666666,3.0,0.6666666666666667,3.0,-1.4198128,0.3107618571615512,1.0467657
